"ID";"WijkenEnBuurten";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25"
"5485";"BU06640104";"9";"1";"6";"2"
"5486";"BU06640105";"34";"15";"13";"6"
"5487";"BU06640106";"1";"1";"0";"0"
"5488";"BU06640107";"12";"6";"5";"1"
"5489";"BU06640108";"0";"0";"0";"0"
"5490";"BU06640109";"0";"0";"0";"0"
"5491";"BU06640110";"10";"5";"3";"2"
"5492";"BU06640111";"1";"0";"1";"0"
"5493";"WK066402  ";"3";"0";"1";"2"
"5494";"BU06640220";"2";"0";"0";"2"
"5495";"BU06640229";"1";"0";"1";"0"
"5496";"WK066403  ";"37";"16";"20";"1"
"5497";"BU06640330";"5";"1";"4";"0"
"5498";"BU06640331";"29";"13";"16";"0"
"5499";"BU06640338";"3";"2";"0";"1"
"5500";"BU06640339";;;;
"5501";"WK066404  ";"2";"2";"0";"0"
"5502";"BU06640440";"1";"1";"0";"0"
"5503";"BU06640449";"1";"1";"0";"0"
"5504";"WK066405  ";"1";"0";"0";"1"
"5505";"BU06640550";"1";"0";"0";"1"
"5506";"BU06640551";"0";"0";"0";"0"
"5507";"BU06640559";"0";"0";"0";"0"
"5508";"WK066406  ";"0";"0";"0";"0"
"5509";"BU06640660";"0";"0";"0";"0"
"5510";"WK066407  ";"1";"0";"1";"0"
"5511";"BU06640770";"0";"0";"0";"0"
"5512";"BU06640778";;;;
"5513";"BU06640779";"1";"0";"1";"0"
"5514";"WK066408  ";"4";"2";"2";"0"
"5515";"BU06640880";"1";"1";"0";"0"
"5516";"BU06640889";"3";"1";"2";"0"
"5517";"WK066409  ";"0";"0";"0";"0"
"5518";"BU06640990";"0";"0";"0";"0"
"5519";"GM0785    ";"64";"27";"22";"15"
"5520";"WK078501  ";"8";"3";"5";"0"
"5521";"BU07850101";"8";"3";"5";"0"
"5522";"WK078502  ";"1";"0";"0";"1"
"5523";"BU07850202";"1";"0";"0";"1"
"5524";"WK078503  ";"5";"1";"1";"3"
"5525";"BU07850303";"5";"1";"1";"3"
"5526";"BU07850304";"0";"0";"0";"0"
"5527";"WK078504  ";"2";"0";"2";"0"
"5528";"BU07850405";"2";"0";"2";"0"
"5529";"BU07850406";"0";"0";"0";"0"
"5530";"WK078505  ";"2";"0";"0";"2"
"5531";"BU07850507";"2";"0";"0";"2"
"5532";"WK078506  ";"11";"6";"4";"1"
"5533";"BU07850608";"11";"6";"4";"1"
"5534";"WK078507  ";"4";"2";"0";"2"
"5535";"BU07850709";"2";"1";"0";"1"
"5536";"BU07850710";"2";"1";"0";"1"
"5537";"WK078508  ";"12";"4";"5";"3"
"5538";"BU07850811";"10";"3";"4";"3"
"5539";"BU07850812";"0";"0";"0";"0"
"5540";"BU07850813";"2";"1";"1";"0"
"5541";"WK078509  ";"5";"1";"3";"1"
"5542";"BU07850914";"2";"0";"2";"0"
"5543";"BU07850915";"1";"0";"1";"0"
"5544";"BU07850916";"0";"0";"0";"0"
"5545";"BU07850917";"0";"0";"0";"0"
"5546";"BU07850918";"2";"1";"0";"1"
"5547";"WK078510  ";"0";"0";"0";"0"
"5548";"BU07851019";"0";"0";"0";"0"
"5549";"WK078511  ";"8";"7";"1";"0"
"5550";"BU07851120";"0";"0";"0";"0"
"5551";"BU07851121";"1";"1";"0";"0"
"5552";"BU07851122";"7";"6";"1";"0"
"5553";"WK078512  ";"0";"0";"0";"0"
"5554";"BU07851223";"0";"0";"0";"0"
"5555";"WK078513  ";"2";"0";"0";"2"
"5556";"BU07851324";"0";"0";"0";"0"
"5557";"BU07851325";"2";"0";"0";"2"
"5558";"WK078514  ";"1";"1";"0";"0"
"5559";"BU07851426";"1";"1";"0";"0"
"5560";"WK078520  ";"3";"2";"1";"0"
"5561";"BU07852027";"3";"2";"1";"0"
"5562";"BU07852028";"0";"0";"0";"0"
"5563";"WK078521  ";"0";"0";"0";"0"
"5564";"BU07852129";"0";"0";"0";"0"
"5565";"WK078522  ";;;;
"5566";"BU07852230";;;;
"5567";"WK078523  ";"0";"0";"0";"0"
"5568";"BU07852331";"0";"0";"0";"0"
"5569";"GM1942    ";"152";"80";"46";"26"
"5570";"WK194200  ";"60";"39";"15";"6"
"5571";"BU19420000";"24";"19";"5";"0"
"5572";"BU19420001";"14";"8";"1";"5"
"5573";"BU19420002";"6";"4";"2";"0"
"5574";"BU19420003";"3";"1";"2";"0"
"5575";"BU19420004";"6";"5";"1";"0"
"5576";"BU19420005";"1";"0";"1";"0"
"5577";"BU19420006";"1";"0";"1";"0"
"5578";"BU19420007";"1";"0";"0";"1"
"5579";"BU19420008";"4";"2";"2";"0"
"5580";"WK194201  ";"8";"3";"2";"3"
"5581";"BU19420100";"3";"1";"2";"0"
"5582";"BU19420101";"0";"0";"0";"0"
"5583";"BU19420102";"4";"1";"0";"3"
"5584";"BU19420103";"1";"1";"0";"0"
"5585";"BU19420104";"0";"0";"0";"0"
"5586";"WK194202  ";"22";"12";"6";"4"
"5587";"BU19420200";"1";"1";"0";"0"
"5588";"BU19420201";"2";"0";"2";"0"
"5589";"BU19420202";"0";"0";"0";"0"
"5590";"BU19420203";"2";"2";"0";"0"
"5591";"BU19420204";"1";"0";"0";"1"
"5592";"BU19420205";"1";"1";"0";"0"
"5593";"BU19420206";"5";"3";"1";"1"
"5594";"BU19420207";"6";"3";"1";"2"
"5595";"BU19420208";"0";"0";"0";"0"
"5596";"BU19420209";"4";"2";"2";"0"
"5597";"WK194203  ";"11";"6";"3";"2"
"5598";"BU19420300";"1";"1";"0";"0"
"5599";"BU19420301";"1";"1";"0";"0"
"5600";"BU19420302";"5";"2";"2";"1"
"5601";"BU19420303";"1";"0";"0";"1"
"5602";"BU19420304";"1";"0";"1";"0"
"5603";"BU19420305";"1";"1";"0";"0"
"5604";"BU19420306";"1";"1";"0";"0"
"5605";"WK194204  ";"15";"7";"3";"5"
"5606";"BU19420400";"5";"3";"1";"1"
"5607";"BU19420401";"3";"0";"0";"3"
"5608";"BU19420402";"1";"1";"0";"0"
"5609";"BU19420403";"0";"0";"0";"0"
"5610";"BU19420404";"0";"0";"0";"0"
"5611";"BU19420408";"5";"2";"2";"1"
"5612";"BU19420409";;;;
"5613";"BU19420410";"1";"1";"0";"0"
"5614";"WK194205  ";"36";"13";"17";"6"
"5615";"BU19420501";"0";"0";"0";"0"
"5616";"BU19420502";"11";"2";"6";"3"
"5617";"BU19420503";"0";"0";"0";"0"
"5618";"BU19420504";"4";"1";"1";"2"
"5619";"BU19420506";"1";"1";"0";"0"
"5620";"BU19420507";"1";"1";"0";"0"
"5621";"BU19420508";"1";"0";"1";"0"
"5622";"BU19420509";"7";"2";"5";"0"
"5623";"BU19420510";"2";"2";"0";"0"
"5624";"BU19420511";"1";"0";"1";"0"
"5625";"BU19420512";"4";"3";"1";"0"
"5626";"BU19420513";"0";"0";"0";"0"
"5627";"BU19420515";"0";"0";"0";"0"
"5628";"BU19420555";"1";"1";"0";"0"
"5629";"BU19420565";"2";"0";"2";"0"
"5630";"BU19420575";"0";"0";"0";"0"
"5631";"BU19420585";"1";"0";"0";"1"
"5632";"GM0512    ";"175";"83";"54";"38"
"5633";"WK051201  ";"46";"28";"13";"5"
"5634";"BU05120101";"5";"1";"4";"0"
"5635";"BU05120102";"41";"27";"9";"5"
"5636";"WK051202  ";"3";"1";"1";"1"
"5637";"BU05120200";"3";"1";"1";"1"
"5638";"WK051203  ";"14";"3";"7";"4"
"5639";"BU05120300";"14";"3";"7";"4"
"5640";"WK051204  ";"30";"13";"6";"11"
"5641";"BU05120403";"24";"10";"4";"10"
"5642";"BU05120404";"6";"3";"2";"1"
"5643";"WK051205  ";"19";"9";"5";"5"
"5644";"BU05120500";"19";"9";"5";"5"
"5645";"WK051206  ";"21";"7";"9";"5"
"5646";"BU05120600";"21";"7";"9";"5"
"5647";"WK051207  ";"3";"2";"1";"0"
"5648";"BU05120700";"3";"2";"1";"0"
"5649";"WK051208  ";"0";"0";"0";"0"
"5650";"BU05120800";"0";"0";"0";"0"
"5651";"WK051209  ";"1";"0";"0";"1"
"5652";"BU05120900";"1";"0";"0";"1"
"5653";"WK051210  ";"1";"1";"0";"0"
"5654";"BU05121000";"1";"1";"0";"0"
"5655";"WK051211  ";"18";"7";"7";"4"
"5656";"BU05121105";"6";"2";"3";"1"
"5657";"BU05121106";"4";"2";"1";"1"
"5658";"BU05121107";"6";"1";"3";"2"
"5659";"BU05121108";"2";"2";"0";"0"
"5660";"WK051212  ";"1";"0";"1";"0"
"5661";"BU05121200";"1";"0";"1";"0"
"5662";"WK051213  ";"3";"3";"0";"0"
"5663";"BU05121300";"3";"3";"0";"0"
"5664";"WK051214  ";"6";"3";"1";"2"
"5665";"BU05121409";"3";"0";"1";"2"
"5666";"BU05121410";"0";"0";"0";"0"
"5667";"BU05121411";"3";"3";"0";"0"
"5668";"WK051215  ";"3";"2";"1";"0"
"5669";"BU05121500";"3";"2";"1";"0"
"5670";"WK051216  ";"6";"4";"2";"0"
"5671";"BU05121600";"6";"4";"2";"0"
"5672";"WK051217  ";;;;
"5673";"BU05121700";;;;
"5674";"WK051218  ";"0";"0";"0";"0"
"5675";"BU05121800";"0";"0";"0";"0"
"5676";"WK051219  ";;;;
"5677";"BU05121900";;;;
"5678";"WK051220  ";;;;
"5679";"BU05122000";;;;
"5680";"WK051221  ";;;;
"5681";"BU05122100";;;;
"5682";"GM0513    ";"400";"196";"144";"60"
"5683";"WK051301  ";"114";"61";"41";"12"
"5684";"BU05130100";"45";"28";"14";"3"
"5685";"BU05130101";"8";"6";"2";"0"
"5686";"BU05130102";"4";"3";"1";"0"
"5687";"BU05130103";"15";"9";"5";"1"
"5688";"BU05130104";"35";"14";"14";"7"
"5689";"BU05130105";"7";"1";"5";"1"
"5690";"WK051302  ";"59";"26";"23";"10"
"5691";"BU05130200";"39";"13";"19";"7"
"5692";"BU05130201";"15";"11";"3";"1"
"5693";"BU05130202";"3";"2";"1";"0"
"5694";"BU05130203";"1";"0";"0";"1"
"5695";"BU05130204";"1";"0";"0";"1"
"5696";"WK051303  ";"45";"17";"19";"9"
"5697";"BU05130300";"12";"4";"5";"3"
"5698";"BU05130301";"10";"3";"4";"3"
"5699";"BU05130302";"11";"3";"5";"3"
"5700";"BU05130303";"2";"2";"0";"0"
"5701";"BU05130304";"9";"4";"5";"0"
"5702";"BU05130305";"1";"1";"0";"0"
"5703";"WK051304  ";"48";"28";"13";"7"
"5704";"BU05130400";"13";"10";"3";"0"
"5705";"BU05130401";"5";"3";"0";"2"
"5706";"BU05130402";"8";"5";"1";"2"
"5707";"BU05130403";"7";"3";"3";"1"
"5708";"BU05130404";"1";"0";"1";"0"
"5709";"BU05130405";"0";"0";"0";"0"
"5710";"BU05130406";"13";"6";"5";"2"
"5711";"BU05130407";"1";"1";"0";"0"
"5712";"WK051305  ";"36";"22";"9";"5"
"5713";"BU05130500";"16";"7";"5";"4"
"5714";"BU05130501";"2";"0";"1";"1"
"5715";"BU05130502";"0";"0";"0";"0"
"5716";"BU05130503";"7";"6";"1";"0"
"5717";"BU05130504";"9";"9";"0";"0"
"5718";"BU05130505";"0";"0";"0";"0"
"5719";"BU05130509";"2";"0";"2";"0"
"5720";"WK051306  ";"57";"28";"22";"7"
"5721";"BU05130600";"8";"3";"5";"0"
"5722";"BU05130601";"4";"3";"1";"0"
"5723";"BU05130602";"5";"3";"1";"1"
"5724";"BU05130603";"14";"7";"7";"0"
"5725";"BU05130604";"26";"12";"8";"6"
"5726";"WK051307  ";"34";"11";"15";"8"
"5727";"BU05130700";"5";"0";"1";"4"
"5728";"BU05130701";"17";"3";"11";"3"
"5729";"BU05130702";"7";"4";"2";"1"
"5730";"BU05130703";"0";"0";"0";"0"
"5731";"BU05130704";"5";"4";"1";"0"
"5732";"BU05130705";"0";"0";"0";"0"
"5733";"WK051308  ";"3";"2";"1";"0"
"5734";"BU05130800";"3";"2";"1";"0"
"5735";"BU05130809";"0";"0";"0";"0"
"5736";"WK051309  ";"4";"1";"1";"2"
"5737";"BU05130900";"0";"0";"0";"0"
"5738";"BU05130901";"1";"0";"1";"0"
"5739";"BU05130902";"2";"1";"0";"1"
"5740";"BU05130903";"0";"0";"0";"0"
"5741";"BU05130904";"1";"0";"0";"1"
"5742";"BU05130909";;;;
"5743";"GM0786    ";"55";"23";"21";"11"
"5744";"WK078600  ";"33";"14";"12";"7"
"5745";"BU07860000";"5";"2";"2";"1"
"5746";"BU07860001";"0";"0";"0";"0"
"5747";"BU07860002";"8";"2";"6";"0"
"5748";"BU07860003";"9";"5";"1";"3"
"5749";"BU07860004";"4";"2";"0";"2"
"5750";"BU07860005";"6";"3";"3";"0"
"5751";"BU07860006";"1";"0";"0";"1"
"5752";"WK078601  ";"20";"7";"9";"4"
"5753";"BU07860100";"0";"0";"0";"0"
"5754";"BU07860101";"20";"7";"9";"4"
"5755";"BU07860102";"0";"0";"0";"0"
"5756";"WK078602  ";"2";"2";"0";"0"
"5757";"BU07860200";"0";"0";"0";"0"
"5758";"BU07860201";"2";"2";"0";"0"
"5759";"BU07860202";"0";"0";"0";"0"
"5760";"BU07860203";"0";"0";"0";"0"
"5761";"BU07860204";"0";"0";"0";"0"
"5762";"WK078603  ";"0";"0";"0";"0"
"5763";"BU07860300";"0";"0";"0";"0"
"5764";"BU07860301";"0";"0";"0";"0"
"5765";"GM0518    ";"4588";"2235";"1790";"563"
"5766";"WK051801  ";"4";"3";"0";"1"
"5767";"BU05180170";"4";"3";"0";"1"
"5768";"WK051802  ";"57";"27";"17";"13"
"5769";"BU05180271";"57";"27";"17";"13"
"5770";"WK051803  ";"15";"5";"7";"3"
"5771";"BU05180373";"5";"0";"4";"1"
"5772";"BU05180374";"10";"5";"3";"2"
"5773";"WK051804  ";"34";"14";"15";"5"
"5774";"BU05180448";"8";"4";"3";"1"
"5775";"BU05180475";"0";"0";"0";"0"
"5776";"BU05180476";"8";"5";"1";"2"
"5777";"BU05180477";"10";"2";"7";"1"
"5778";"BU05180478";"5";"2";"3";"0"
"5779";"BU05180479";"3";"1";"1";"1"
"5780";"WK051805  ";"42";"17";"11";"14"
"5781";"BU05180546";"42";"17";"11";"14"
"5782";"WK051806  ";"6";"3";"1";"2"
"5783";"BU05180605";"6";"3";"1";"2"
"5784";"WK051807  ";"160";"90";"49";"21"
"5785";"BU05180701";"16";"6";"10";"0"
"5786";"BU05180702";"34";"26";"4";"4"
"5787";"BU05180703";"64";"33";"19";"12"
"5788";"BU05180704";"40";"22";"14";"4"
"5789";"BU05180772";"6";"3";"2";"1"
"5790";"WK051808  ";"45";"16";"24";"5"
"5791";"BU05180800";"45";"16";"24";"5"
"5792";"WK051809  ";"32";"18";"14";"0"
"5793";"BU05180907";"18";"10";"8";"0"
"5794";"BU05180908";"14";"8";"6";"0"
"5795";"WK051810  ";"6";"1";"5";"0"
"5796";"BU05181041";"6";"1";"5";"0"
"5797";"WK051811  ";"19";"11";"6";"2"
"5798";"BU05181142";"6";"5";"1";"0"
"5799";"BU05181143";"13";"6";"5";"2"
"5800";"WK051812  ";"36";"19";"10";"7"
"5801";"BU05181250";"7";"3";"2";"2"
"5802";"BU05181251";"13";"5";"6";"2"
"5803";"BU05181252";"16";"11";"2";"3"
"5804";"WK051813  ";"21";"14";"5";"2"
"5805";"BU05181309";"21";"14";"5";"2"
"5806";"WK051814  ";"15";"10";"3";"2"
"5807";"BU05181481";"4";"4";"0";"0"
"5808";"BU05181492";"11";"6";"3";"2"
"5809";"WK051815  ";"24";"14";"8";"2"
"5810";"BU05181590";"16";"9";"5";"2"
"5811";"BU05181591";"8";"5";"3";"0"
"5812";"WK051816  ";"36";"17";"12";"7"
"5813";"BU05181697";"36";"17";"12";"7"
"5814";"WK051817  ";"135";"67";"50";"18"
"5815";"BU05181785";"32";"16";"14";"2"
"5816";"BU05181786";"81";"41";"31";"9"
"5817";"BU05181795";"22";"10";"5";"7"
"5818";"WK051818  ";"128";"66";"45";"17"
"5819";"BU05181806";"14";"9";"3";"2"
"5820";"BU05181840";"33";"18";"11";"4"
"5821";"BU05181882";"63";"31";"23";"9"
"5822";"BU05181893";"2";"0";"1";"1"
"5823";"BU05181894";"16";"8";"7";"1"
"5824";"WK051819  ";"17";"8";"4";"5"
"5825";"BU05181953";"11";"6";"4";"1"
"5826";"BU05181983";"6";"2";"0";"4"
"5827";"WK051820  ";"110";"56";"39";"15"
"5828";"BU05182054";"39";"26";"8";"5"
"5829";"BU05182055";"71";"30";"31";"10"
"5830";"WK051821  ";"81";"42";"31";"8"
"5831";"BU05182110";"47";"24";"18";"5"
"5832";"BU05182144";"34";"18";"13";"3"
"5833";"WK051822  ";"73";"36";"29";"8"
"5834";"BU05182245";"73";"36";"29";"8"
"5835";"WK051823  ";"9";"5";"4";"0"
"5836";"BU05182347";"9";"5";"4";"0"
"5837";"WK051824  ";"6";"4";"1";"1"
"5838";"BU05182449";"6";"4";"1";"1"
"5839";"WK051825  ";"95";"55";"28";"12"
"5840";"BU05182561";"30";"15";"12";"3"
"5841";"BU05182567";"14";"6";"5";"3"
"5842";"BU05182568";"8";"4";"2";"2"
"5843";"BU05182569";"43";"30";"9";"4"
"5844";"WK051826  ";"109";"46";"55";"8"
"5845";"BU05182664";"53";"24";"25";"4"
"5846";"BU05182665";"24";"12";"10";"2"
"5847";"BU05182666";"32";"10";"20";"2"
"5848";"WK051827  ";"205";"108";"65";"32"
"5849";"BU05182718";"129";"69";"43";"17"
"5850";"BU05182762";"9";"4";"4";"1"
"5851";"BU05182763";"67";"35";"18";"14"
"5852";"WK051828  ";"881";"320";"495";"66"
"5853";"BU05182811";"120";"66";"44";"10"
"5854";"BU05182812";"434";"50";"367";"17"
"5855";"BU05182813";"81";"53";"13";"15"
"5856";"BU05182814";"246";"151";"71";"24"
"5857";"WK051829  ";"347";"180";"123";"44"
"5858";"BU05182915";"159";"88";"53";"18"
"5859";"BU05182916";"112";"62";"35";"15"
"5860";"BU05182917";"76";"30";"35";"11"
"5861";"WK051830  ";"210";"120";"69";"21"
"5862";"BU05183032";"40";"23";"9";"8"
"5863";"BU05183033";"77";"40";"30";"7"
"5864";"BU05183034";"93";"57";"30";"6"
"5865";"WK051831  ";"122";"80";"32";"10"
"5866";"BU05183130";"33";"20";"9";"4"
"5867";"BU05183131";"33";"24";"8";"1"
"5868";"BU05183135";"56";"36";"15";"5"
"5869";"WK051832  ";"73";"38";"24";"11"
"5870";"BU05183284";"73";"38";"24";"11"
"5871";"WK051833  ";"241";"133";"67";"41"
"5872";"BU05183387";"66";"38";"19";"9"
"5873";"BU05183396";"74";"45";"17";"12"
"5874";"BU05183398";"94";"46";"29";"19"
"5875";"BU05183399";"7";"4";"2";"1"
"5876";"WK051834  ";"183";"95";"69";"19"
"5877";"BU05183480";"63";"32";"29";"2"
"5878";"BU05183488";"57";"25";"21";"11"
"5879";"BU05183489";"63";"38";"19";"6"
"5880";"WK051835  ";"21";"9";"6";"6"
"5881";"BU05183536";"21";"9";"6";"6"
"5882";"WK051836  ";"247";"111";"104";"32"
"5883";"BU05183620";"48";"22";"20";"6"
"5884";"BU05183637";"60";"31";"25";"4"
"5885";"BU05183638";"81";"31";"34";"16"
"5886";"BU05183639";"58";"27";"25";"6"
"5887";"WK051837  ";"47";"24";"18";"5"
"5888";"BU05183721";"47";"24";"18";"5"
"5889";"WK051838  ";"411";"224";"136";"51"
"5890";"BU05183819";"37";"12";"17";"8"
"5891";"BU05183822";"85";"34";"43";"8"
"5892";"BU05183823";"34";"22";"9";"3"
"5893";"BU05183824";"73";"47";"18";"8"
"5894";"BU05183825";"94";"53";"29";"12"
"5895";"BU05183826";"88";"56";"20";"12"
"5896";"WK051839  ";"28";"13";"14";"1"
"5897";"BU05183960";"28";"13";"14";"1"
"5898";"WK051840  ";"84";"38";"38";"8"
"5899";"BU05184001";"11";"9";"1";"1"
"5900";"BU05184002";"32";"17";"11";"4"
"5901";"BU05184003";"4";"1";"2";"1"
"5902";"BU05184004";"23";"7";"16";"0"
"5903";"BU05184005";"14";"4";"8";"2"
"5904";"WK051841  ";"21";"4";"4";"13"
"5905";"BU05184106";"7";"2";"2";"3"
"5906";"BU05184107";"3";"1";"1";"1"
"5907";"BU05184110";"11";"1";"1";"9"
"5908";"WK051842  ";"93";"40";"41";"12"
"5909";"BU05184208";"5";"1";"3";"1"
"5910";"BU05184209";"0";"0";"0";"0"
"5911";"BU05184211";"14";"4";"9";"1"
"5912";"BU05184212";"28";"13";"12";"3"
"5913";"BU05184213";"15";"11";"3";"1"
"5914";"BU05184214";"12";"6";"6";"0"
"5915";"BU05184215";"19";"5";"8";"6"
"5916";"WK051843  ";"13";"7";"4";"2"
"5917";"BU05184316";"4";"2";"0";"2"
"5918";"BU05184317";"9";"5";"4";"0"
"5919";"WK051844  ";"46";"27";"8";"11"
"5920";"BU05184418";"10";"5";"2";"3"
"5921";"BU05184419";"13";"9";"2";"2"
"5922";"BU05184420";"20";"12";"3";"5"
"5923";"BU05184421";"3";"1";"1";"1"
"5924";"GM0014    ";"1555";"832";"444";"279"
"5925";"WK001400  ";"477";"322";"96";"59"
"5926";"BU00140000";"99";"68";"23";"8"
"5927";"BU00140001";"271";"200";"38";"33"
"5928";"BU00140002";"19";"9";"5";"5"
"5929";"BU00140003";"17";"10";"4";"3"
"5930";"BU00140004";"3";"1";"0";"2"
"5931";"BU00140005";"32";"16";"12";"4"
"5932";"BU00140007";"15";"5";"7";"3"
"5933";"BU00140008";"21";"13";"7";"1"
"5934";"WK001401  ";"118";"37";"34";"47"
"5935";"BU00140100";"2";"1";"0";"1"
"5936";"BU00140101";"16";"3";"6";"7"
"5937";"BU00140102";"20";"6";"7";"7"
"5938";"BU00140103";"22";"9";"9";"4"
"5939";"BU00140104";"8";"3";"1";"4"
"5940";"BU00140105";"4";"2";"2";"0"
"5941";"BU00140106";"13";"6";"2";"5"
"5942";"BU00140107";"1";"1";"0";"0"
"5943";"BU00140108";"20";"4";"0";"16"
"5944";"BU00140109";"12";"2";"7";"3"
"5945";"WK001402  ";"58";"27";"14";"17"
"5946";"BU00140200";"5";"2";"1";"2"
"5947";"BU00140201";"14";"2";"5";"7"
"5948";"BU00140202";"24";"12";"6";"6"
"5949";"BU00140203";"15";"11";"2";"2"
"5950";"WK001403  ";"133";"74";"36";"23"
"5951";"BU00140300";"51";"28";"15";"8"
"5952";"BU00140301";"55";"27";"17";"11"
"5953";"BU00140302";"27";"19";"4";"4"
"5954";"WK001404  ";"101";"48";"34";"19"
"5955";"BU00140400";"36";"12";"16";"8"
"5956";"BU00140401";"29";"16";"7";"6"
"5957";"BU00140402";"25";"14";"9";"2"
"5958";"BU00140403";"5";"3";"1";"1"
"5959";"BU00140404";"6";"3";"1";"2"
"5960";"WK001405  ";"37";"17";"13";"7"
"5961";"BU00140500";"1";"1";"0";"0"
"5962";"BU00140501";"8";"4";"2";"2"
"5963";"BU00140502";"10";"4";"4";"2"
"5964";"BU00140503";"3";"1";"0";"2"
"5965";"BU00140504";"0";"0";"0";"0"
"5966";"BU00140505";"0";"0";"0";"0"
"5967";"BU00140506";"1";"0";"1";"0"
"5968";"BU00140507";"13";"6";"6";"1"
"5969";"BU00140508";"1";"1";"0";"0"
"5970";"BU00140509";"0";"0";"0";"0"
"5971";"BU00140510";;;;
"5972";"BU00140511";;;;
"5973";"WK001406  ";"97";"48";"35";"14"
"5974";"BU00140600";"31";"18";"12";"1"
"5975";"BU00140601";"9";"3";"4";"2"
"5976";"BU00140602";"2";"1";"1";"0"
"5977";"BU00140603";"2";"0";"1";"1"
"5978";"BU00140604";"22";"10";"7";"5"
"5979";"BU00140605";"26";"14";"9";"3"
"5980";"BU00140606";"5";"2";"1";"2"
"5981";"WK001407  ";"75";"26";"26";"23"
"5982";"BU00140700";"34";"16";"12";"6"
"5983";"BU00140701";"12";"3";"9";"0"
"5984";"BU00140702";"0";"0";"0";"0"
"5985";"BU00140703";"23";"4";"2";"17"
"5986";"BU00140704";"1";"0";"1";"0"
"5987";"BU00140705";"5";"3";"2";"0"
"5988";"WK001408  ";"50";"25";"17";"8"
"5989";"BU00140800";"19";"11";"4";"4"
"5990";"BU00140801";"17";"10";"7";"0"
"5991";"BU00140802";"0";"0";"0";"0"
"5992";"BU00140803";"1";"0";"0";"1"
"5993";"BU00140804";"0";"0";"0";"0"
"5994";"BU00140805";"0";"0";"0";"0"
"5995";"BU00140806";"5";"3";"1";"1"
"5996";"BU00140807";"0";"0";"0";"0"
"5997";"BU00140808";"0";"0";"0";"0"
"5998";"BU00140809";"0";"0";"0";"0"
"5999";"BU00140810";"2";"1";"1";"0"
"6000";"BU00140811";"1";"0";"1";"0"
"6001";"BU00140812";"5";"0";"3";"2"
"6002";"WK001409  ";"130";"70";"40";"20"
"6003";"BU00140900";"31";"15";"10";"6"
"6004";"BU00140901";"64";"33";"18";"13"
"6005";"BU00140902";"5";"2";"2";"1"
"6006";"BU00140903";"2";"0";"2";"0"
"6007";"BU00140904";"21";"15";"6";"0"
"6008";"BU00140905";"1";"1";"0";"0"
"6009";"BU00140906";"6";"4";"2";"0"
"6010";"BU00140907";"0";"0";"0";"0"
"6011";"WK001410  ";"126";"54";"55";"17"
"6012";"BU00141000";"53";"24";"24";"5"
"6013";"BU00141001";"28";"10";"12";"6"
"6014";"BU00141002";"33";"16";"13";"4"
"6015";"BU00141003";"3";"2";"1";"0"
"6016";"BU00141004";"0";"0";"0";"0"
"6017";"BU00141005";"9";"2";"5";"2"
"6018";"WK001411  ";"77";"38";"24";"15"
"6019";"BU00141100";"29";"16";"10";"3"
"6020";"BU00141101";"41";"20";"11";"10"
"6021";"BU00141102";"3";"2";"0";"1"
"6022";"BU00141103";"2";"0";"1";"1"
"6023";"BU00141104";"1";"0";"1";"0"
"6024";"BU00141105";"1";"0";"1";"0"
"6025";"BU00141106";;;;
"6026";"BU00141107";;;;
"6027";"WK001412  ";"73";"44";"19";"10"
"6028";"BU00141200";"24";"17";"4";"3"
"6029";"BU00141201";"11";"8";"2";"1"
"6030";"BU00141202";"12";"6";"5";"1"
"6031";"BU00141203";"9";"5";"3";"1"
"6032";"BU00141204";"7";"2";"4";"1"
"6033";"BU00141205";"3";"1";"0";"2"
"6034";"BU00141206";"0";"0";"0";"0"
"6035";"BU00141207";"4";"4";"0";"0"
"6036";"BU00141208";"0";"0";"0";"0"
"6037";"BU00141209";;;;
"6038";"BU00141210";"2";"0";"1";"1"
"6039";"BU00141211";"1";"1";"0";"0"
"6040";"WK001413  ";"3";"2";"1";"0"
"6041";"BU00141300";"1";"0";"1";"0"
"6042";"BU00141301";"2";"2";"0";"0"
"6043";"BU00141302";"0";"0";"0";"0"
"6044";"WK001414  ";"0";"0";"0";"0"
"6045";"BU00141400";"0";"0";"0";"0"
"6046";"BU00141401";"0";"0";"0";"0"
"6047";"BU00141402";"0";"0";"0";"0"
"6048";"BU00141403";;;;
"6049";"BU00141404";"0";"0";"0";"0"
"6050";"BU00141405";;;;
"6051";"BU00141406";;;;
"6052";"GM0015    ";"17";"9";"5";"3"
"6053";"WK001500  ";"6";"3";"2";"1"
"6054";"BU00150000";"6";"3";"2";"1"
"6055";"BU00150001";"0";"0";"0";"0"
"6056";"BU00150002";"0";"0";"0";"0"
"6057";"BU00150006";"0";"0";"0";"0"
"6058";"BU00150007";"0";"0";"0";"0"
"6059";"BU00150008";"0";"0";"0";"0"
"6060";"BU00150009";"0";"0";"0";"0"
"6061";"WK001501  ";"2";"1";"1";"0"
"6062";"BU00150100";"1";"1";"0";"0"
"6063";"BU00150109";"1";"0";"1";"0"
"6064";"WK001502  ";"8";"4";"2";"2"
"6065";"BU00150200";"4";"2";"2";"0"
